DATE,Year,Month,Season,Habitat,Transect,Quadrat,Spp,Common Name,Scientific Name,% Cover,Height,Density,Water depth,Easting,Northing,NOTES
8/22/2003,2003,August,Summer,MP,4,1,ATTR,Fat hen,Atriplex triangularis,15,13,7,,,,
8/22/2003,2003,August,Summer,MP,4,1,LOCO,Birdfoot trefoil,Lotus corniculatus,10,6,1,,,,
8/22/2003,2003,August,Summer,MP,4,1,COCO,Brass buttons,Cotula coronopifolia,5,8,6,,,,
8/22/2003,2003,August,Summer,MP,4,1,LOMU,Italian Ryegrass,Lolium multiflorum,1,8,1,,,,
8/22/2003,2003,August,Summer,MP,4,1,LITR,Dead and Standing,N/A,10,20,3,,,,LOMU
8/22/2003,2003,August,Summer,MP,4,1,LITR,Dead and Standing,N/A,25,,100,,,,
8/22/2003,2003,August,Summer,MP,4,1,BARE,Bare Ground,N/A,34,,,,,,
8/22/2003,2003,August,Summer,MP,4,2,LOCO,Birdfoot trefoil,Lotus corniculatus,20,12,2,,,,
8/22/2003,2003,August,Summer,MP,4,2,ATTR,Fat hen,Atriplex triangularis,10,12,5,,,,
8/22/2003,2003,August,Summer,MP,4,2,LITR,Dead and Standing,N/A,80,2,700,,,,GRSP
8/22/2003,2003,August,Summer,MP,4,2,LITR,Dead and Standing,N/A,5,10,9,,,,HOMU
8/22/2003,2003,August,Summer,MP,4,2,POMA,Marin knotweed,Polygonum marinense,0.5,8,1,,,,
8/22/2003,2003,August,Summer,MP,4,3,SAVI,Pickleweed,Salicornia virginica,10,23,0,,,,
8/22/2003,2003,August,Summer,MP,4,3,ATTR,Fat hen,Atriplex triangularis,10,16,3,,,,
8/22/2003,2003,August,Summer,MP,4,3,SPMA,Sand spurrey,Spergularia Macrotheca,10,6,3,,,,
8/22/2003,2003,August,Summer,MP,4,3,LITR,Dead and Standing,N/A,2,10,1,,,,ATTR
8/22/2003,2003,August,Summer,MP,4,3,LITR,Dead and Standing,N/A,25,18,100,,,,POMO
8/22/2003,2003,August,Summer,MP,4,3,BARE,Bare Ground,N/A,40,,,,,,
8/22/2003,2003,August,Summer,MP,4,3,COCO,Brass buttons,Cotula coronopifolia,1,4,2,,,,
4/26/2004,2004,April,Spring,UP,5,1,HOMA,Mediterranean barley,Hordeum marinum,75,17,250,,,,
4/26/2004,2004,April,Spring,UP,5,1,LASE,Prickly lettuce,Lactuca serriola,8,5,3,,,,
4/26/2004,2004,April,Spring,UP,5,1,LOMU,Italian Ryegrass,Lolium multiflorum,12,30,45,,,,
4/26/2004,2004,April,Spring,UP,5,1,LOPE,Perennial rye grass,Lolium perenne,2,14,20,,,,
4/26/2004,2004,April,Spring,UP,5,1,LITR,Dead and Standing,N/A,15,,,,,,
4/26/2004,2004,April,Spring,UP,5,2,HOMA,Mediterranean barley,Hordeum marinum,25,12,110,,,,
4/26/2004,2004,April,Spring,UP,5,2,LOMU,Italian Ryegrass,Lolium multiflorum,5,24,15,,,,
4/26/2004,2004,April,Spring,UP,5,2,LITR,Dead and Standing,N/A,35,,,,,,
4/26/2004,2004,April,Spring,UP,5,2,BARE,Bare Ground,N/A,15,,,,,,
4/26/2004,2004,April,Spring,UP,5,2,DUFF,Dead Not Standing,N/A,20,,,,,,
4/26/2004,2004,April,Spring,UP,5,2,LASE,Prickly lettuce,Lactuca serriola,2,10,1,,,,
4/26/2004,2004,April,Spring,UP,5,2,HOBR,Meadow Barley,Hordeum brachyantherum,1,19,2,,,,
4/26/2004,2004,April,Spring,UP,5,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,2,9,10,,,,
4/26/2004,2004,April,Spring,UP,5,3,HOMA,Mediterranean barley,Hordeum marinum,5,18,5,,,,
4/26/2004,2004,April,Spring,UP,5,3,LOMU,Italian Ryegrass,Lolium multiflorum,15,18,5,,,,
4/26/2004,2004,April,Spring,UP,5,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,2,20,4,,,,
4/26/2004,2004,April,Spring,UP,5,3,GRST,Gum-plant,Grindelia stricta,1,4,0,,,,
4/26/2004,2004,April,Spring,UP,5,3,LITR,Dead and Standing,N/A,60,,,,,,
4/26/2004,2004,April,Spring,UP,5,3,DUFF,Dead Not Standing,N/A,2,,,,,,
4/26/2004,2004,April,Spring,UP,5,3,BARE,Bare Ground,N/A,15,,,,,,
4/26/2004,2004,April,Spring,HM,5,1,COCO,Brass buttons,Cotula coronopifolia,45,10,160,,,,
4/26/2004,2004,April,Spring,HM,5,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,30,10,150,,,,
4/26/2004,2004,April,Spring,HM,5,1,BARE,Bare Ground,N/A,25,,,,,,
4/26/2004,2004,April,Spring,HM,5,2,COCO,Brass buttons,Cotula coronopifolia,50,9,260,,,,
4/26/2004,2004,April,Spring,HM,5,2,HOMA,Mediterranean barley,Hordeum marinum,10,17,25,,,,
4/26/2004,2004,April,Spring,HM,5,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,30,9,250,,,,
4/26/2004,2004,April,Spring,HM,5,2,LITR,Dead and Standing,N/A,70,,,,,,
4/26/2004,2004,April,Spring,HM,5,2,BARE,Bare Ground,N/A,10,,,,,,
4/26/2004,2004,April,Spring,HM,5,3,HOMA,Mediterranean barley,Hordeum marinum,8,10,18,,,,
4/26/2004,2004,April,Spring,HM,5,3,COCO,Brass buttons,Cotula coronopifolia,12,5,95,,,,
4/26/2004,2004,April,Spring,HM,5,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,47,11,120,,,,
4/26/2004,2004,April,Spring,HM,5,3,MEPO,California burrclover,Medicago polymorpha,1,7,2,,,,
4/26/2004,2004,April,Spring,HM,5,3,BARE,Bare Ground,N/A,25,,,,,,
4/26/2004,2004,April,Spring,HM,5,3,LITR,Dead and Standing,N/A,5,,,,,,
4/26/2004,2004,April,Spring,HM,5,2,ATTR,Fat hen,Atriplex triangularis,2,3,30,,,,
4/26/2004,2004,April,Spring,UP,6,1,HOMA,Mediterranean barley,Hordeum marinum,90,17,225,,,,
4/26/2004,2004,April,Spring,UP,6,1,LOMU,Italian Ryegrass,Lolium multiflorum,5,29,25,,,,
4/26/2004,2004,April,Spring,UP,6,1,LOPE,Perennial rye grass,Lolium perenne,5,23,20,,,,
4/26/2004,2004,April,Spring,UP,6,1,COCO,Brass buttons,Cotula coronopifolia,2,10,2,,,,
4/26/2004,2004,April,Spring,UP,6,1,BARE,Bare Ground,N/A,3,,,,,,
4/26/2004,2004,April,Spring,UP,6,2,ATTR,Fat hen,Atriplex triangularis,5,3,70,,,,
4/26/2004,2004,April,Spring,UP,6,2,COCO,Brass buttons,Cotula coronopifolia,25,5,60,,,,
4/26/2004,2004,April,Spring,UP,6,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,10,10,30,,,,
4/26/2004,2004,April,Spring,UP,6,2,HOMA,Mediterranean barley,Hordeum marinum,5,10,10,,,,
4/26/2004,2004,April,Spring,UP,6,2,LOMU,Italian Ryegrass,Lolium multiflorum,1,9,2,,,,
4/26/2004,2004,April,Spring,UP,6,2,LOPE,Perennial rye grass,Lolium perenne,1,13,2,,,,
4/26/2004,2004,April,Spring,UP,6,2,SPMA,Sand spurrey,Spergularia Macrotheca,2,5,3,,,,
4/26/2004,2004,April,Spring,UP,6,2,BARE,Bare Ground,N/A,15,,,,,,
4/26/2004,2004,April,Spring,UP,6,2,LITR,Dead and Standing,N/A,36,,,,,,
4/26/2004,2004,April,Spring,UP,6,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,45,20,110,,,,
4/26/2004,2004,April,Spring,UP,6,3,HOMA,Mediterranean barley,Hordeum marinum,40,19,100,,,,
4/26/2004,2004,April,Spring,UP,6,3,COCO,Brass buttons,Cotula coronopifolia,1,13,2,,,,
4/26/2004,2004,April,Spring,UP,6,3,ATTR,Fat hen,Atriplex triangularis,10,5,120,,,,
4/26/2004,2004,April,Spring,UP,6,3,LITR,Dead and Standing,N/A,25,,,,,,
4/26/2004,2004,April,Spring,UP,6,3,LOPE,Perennial rye grass,Lolium perenne,2,35,6,,,,
4/26/2004,2004,April,Spring,UP,6,3,LOMU,Italian Ryegrass,Lolium multiflorum,1,36,8,,,,
4/26/2004,2004,April,Spring,UP,6,3,BARE,Bare Ground,N/A,5,,,,,,
4/26/2004,2004,April,Spring,HM,6,1,COCO,Brass buttons,Cotula coronopifolia,25,10,25,,,,
4/26/2004,2004,April,Spring,HM,6,1,SPMA,Sand spurrey,Spergularia Macrotheca,45,18,6,,,,
4/26/2004,2004,April,Spring,HM,6,1,ATTR,Fat hen,Atriplex triangularis,7,15,4,,,,
4/26/2004,2004,April,Spring,HM,6,1,BARE,Bare Ground,N/A,15,,,,,,
4/26/2004,2004,April,Spring,HM,6,1,LITR,Dead and Standing,N/A,,,,,,,
4/26/2004,2004,April,Spring,HM,6,1,SAVI,Pickleweed,Salicornia virginica,2,9,10,,,,seedlings
4/26/2004,2004,April,Spring,HM,6,1,LOPE,Perennial rye grass,Lolium perenne,1,11,2,,,,
4/26/2004,2004,April,Spring,HM,6,2,COCO,Brass buttons,Cotula coronopifolia,45,30,65,,,,
4/26/2004,2004,April,Spring,HM,6,2,JACA,Saltmarsh Daisy,Jaumea carnosa,55,33,140,,,,
4/26/2004,2004,April,Spring,HM,6,2,SAVI,Pickleweed,Salicornia virginica,1,15,1,,,,
4/26/2004,2004,April,Spring,HM,6,3,BARE,Bare Ground,N/A,,,,,,,
4/26/2004,2004,April,Spring,HM,6,3,COCO,Brass buttons,Cotula coronopifolia,55,21,120,,,,
4/26/2004,2004,April,Spring,HM,6,3,SAVI,Pickleweed,Salicornia virginica,40,21,13,,,,
4/26/2004,2004,April,Spring,MP,6,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,75,12,200,,,,not all flowering
4/26/2004,2004,April,Spring,MP,6,1,SPMA,Sand spurrey,Spergularia Macrotheca,15,9,80,,,,
4/26/2004,2004,April,Spring,MP,6,1,COCO,Brass buttons,Cotula coronopifolia,15,8,60,,,,
4/26/2004,2004,April,Spring,MP,6,1,BARE,Bare Ground,N/A,15,,,,,,
4/26/2004,2004,April,Spring,MP,6,1,HOMA,Mediterranean barley,Hordeum marinum,1,7,3,,,,
4/26/2004,2004,April,Spring,MP,6,2,SAVI,Pickleweed,Salicornia virginica,70,43,2,,,,
4/26/2004,2004,April,Spring,MP,6,2,COCO,Brass buttons,Cotula coronopifolia,20,18,17,,,,
4/26/2004,2004,April,Spring,MP,6,2,BARE,Bare Ground,N/A,15,,,,,,
4/26/2004,2004,April,Spring,MP,6,3,COCO,Brass buttons,Cotula coronopifolia,40,20,85,,,,
4/26/2004,2004,April,Spring,MP,6,3,SAVI,Pickleweed,Salicornia virginica,25,42,1,,,,
4/26/2004,2004,April,Spring,MP,6,3,BARE,Bare Ground,N/A,35,,,,,,
4/26/2004,2004,April,Spring,MP,5,1,COCO,Brass buttons,Cotula coronopifolia,60,13,200,,,,
4/26/2004,2004,April,Spring,MP,5,1,SAVI,Pickleweed,Salicornia virginica,2,14,3,,,,
4/26/2004,2004,April,Spring,MP,5,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,45,10,180,,,,
4/26/2004,2004,April,Spring,MP,5,1,SPMA,Sand spurrey,Spergularia Macrotheca,5,8,20,,,,
4/26/2004,2004,April,Spring,MP,5,1,BARE,Bare Ground,N/A,4,,,,,,
4/26/2004,2004,April,Spring,MP,5,1,DUFF,Dead Not Standing,N/A,1,,,,,,
4/26/2004,2004,April,Spring,MP,5,2,COCO,Brass buttons,Cotula coronopifolia,55,12,200,,,,
4/26/2004,2004,April,Spring,MP,5,2,LOCO,Birdfoot trefoil,Lotus corniculatus,8,5,20,,,,
4/26/2004,2004,April,Spring,MP,5,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,55,18,350,,,,
4/26/2004,2004,April,Spring,MP,5,2,HOMA,Mediterranean barley,Hordeum marinum,2,15,8,,,,
4/26/2004,2004,April,Spring,MP,5,2,SPMA,Sand spurrey,Spergularia Macrotheca,5,11,10,,,,
4/26/2004,2004,April,Spring,MP,5,3,SAVI,Pickleweed,Salicornia virginica,25,23,2,,,,
4/26/2004,2004,April,Spring,MP,5,3,COCO,Brass buttons,Cotula coronopifolia,40,5,130,,,,
4/26/2004,2004,April,Spring,MP,5,3,SPMA,Sand spurrey,Spergularia Macrotheca,18,13,49,,,,
4/26/2004,2004,April,Spring,MP,5,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,30,17,90,,,,
4/26/2004,2004,April,Spring,MP,5,3,HOMA,Mediterranean barley,Hordeum marinum,5,13,20,,,,
4/26/2004,2004,April,Spring,MP,5,3,BARE,Bare Ground,N/A,5,,,,,,
4/26/2004,2004,April,Spring,MP,3,1,COCO,Brass buttons,Cotula coronopifolia,80,15,250,,,,
4/26/2004,2004,April,Spring,MP,3,1,SPMA,Sand spurrey,Spergularia Macrotheca,10,15,30,,,,
4/26/2004,2004,April,Spring,MP,3,1,SAVI,Pickleweed,Salicornia virginica,10,17,2,,,,
4/26/2004,2004,April,Spring,MP,3,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,5,19,20,,,,
4/26/2004,2004,April,Spring,MP,3,2,COCO,Brass buttons,Cotula coronopifolia,40,15,50,,,,
4/26/2004,2004,April,Spring,MP,3,2,SAVI,Pickleweed,Salicornia virginica,10,18,12,,,,
4/26/2004,2004,April,Spring,MP,3,2,SPMA,Sand spurrey,Spergularia Macrotheca,10,16,6,,,,
4/26/2004,2004,April,Spring,MP,3,2,BARE,Bare Ground,N/A,30,,,,,,
4/26/2004,2004,April,Spring,MP,3,3,SAVI,Pickleweed,Salicornia virginica,5,16,1,,,,
4/26/2004,2004,April,Spring,MP,3,3,COCO,Brass buttons,Cotula coronopifolia,45,16,35,,,,
4/26/2004,2004,April,Spring,MP,3,3,LITR,Dead and Standing,N/A,5,,,,,,
4/26/2004,2004,April,Spring,MP,3,3,BARE,Bare Ground,N/A,45,,,,,,
4/26/2004,2004,April,Spring,MP,4,1,LOCO,Birdfoot trefoil,Lotus corniculatus,60,20,140,,,,
4/26/2004,2004,April,Spring,MP,4,1,HOMA,Mediterranean barley,Hordeum marinum,30,16,100,,,,
4/26/2004,2004,April,Spring,MP,4,1,HOBR,Meadow Barley,Hordeum brachyantherum,10,40,60,,,,
4/26/2004,2004,April,Spring,MP,4,1,LOMU,Italian Ryegrass,Lolium multiflorum,5,37,8,,,,
4/26/2004,2004,April,Spring,MP,4,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,5,15,10,,,,
4/26/2004,2004,April,Spring,MP,4,2,HOMA,Mediterranean barley,Hordeum marinum,75,25,280,,,,
4/26/2004,2004,April,Spring,MP,4,2,LOMU,Italian Ryegrass,Lolium multiflorum,7,40,20,,,,
4/26/2004,2004,April,Spring,MP,4,2,HOBR,Meadow Barley,Hordeum brachyantherum,2,34,5,,,,
4/26/2004,2004,April,Spring,MP,4,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,7,23,15,,,,
4/26/2004,2004,April,Spring,MP,4,2,COCO,Brass buttons,Cotula coronopifolia,8,12,30,,,,
4/26/2004,2004,April,Spring,MP,4,2,LOCO,Birdfoot trefoil,Lotus corniculatus,10,19,90,,,,
4/26/2004,2004,April,Spring,MP,4,2,LITR,Dead and Standing,N/A,10,,,,,,
4/26/2004,2004,April,Spring,MP,4,2,LOPE,Perennial rye grass,Lolium perenne,3,26,10,,,,
4/26/2004,2004,April,Spring,MP,4,3,ATTR,Fat hen,Atriplex triangularis,25,21,40,,,,
4/26/2004,2004,April,Spring,MP,4,3,HOBR,Meadow Barley,Hordeum brachyantherum,25,32,30,,,,
4/26/2004,2004,April,Spring,MP,4,3,HOMA,Mediterranean barley,Hordeum marinum,1,16,1,,,,
4/26/2004,2004,April,Spring,MP,4,3,LOMU,Italian Ryegrass,Lolium multiflorum,2,27,5,,,,
4/26/2004,2004,April,Spring,MP,4,3,LOCO,Birdfoot trefoil,Lotus corniculatus,1,15,2,,,,
4/26/2004,2004,April,Spring,MP,4,3,LITR,Dead and Standing,N/A,70,,,,,,
4/26/2004,2004,April,Spring,UP,4,1,HOBR,Meadow Barley,Hordeum brachyantherum,98,57,180,,,,
4/26/2004,2004,April,Spring,UP,4,1,LOMU,Italian Ryegrass,Lolium multiflorum,7,37,15,,,,
4/26/2004,2004,April,Spring,UP,4,2,LASE,Prickly lettuce,Lactuca serriola,25,6,17,,,,
4/26/2004,2004,April,Spring,UP,4,2,COCO,Brass buttons,Cotula coronopifolia,10,4,37,,,,
4/26/2004,2004,April,Spring,UP,4,2,MEIN,Sour Clover,Melilotus Indica,15,11,3,,,,
4/26/2004,2004,April,Spring,UP,4,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,2,7,50,,,,
4/26/2004,2004,April,Spring,UP,4,2,LOMU,Italian Ryegrass,Lolium multiflorum,1,3,4,,,,
4/26/2004,2004,April,Spring,UP,4,2,LITR,Dead and Standing,N/A,20,,,,,,
4/26/2004,2004,April,Spring,UP,4,2,BARE,Bare Ground,N/A,40,,,,,,
4/26/2004,2004,April,Spring,UP,4,2,MEPO,California burrclover,Medicago polymorpha,1,2,1,,,,
4/26/2004,2004,April,Spring,UP,4,3,BARE,Bare Ground,N/A,96,,,,,,
4/26/2004,2004,April,Spring,UP,4,3,GRST,Gum-plant,Grindelia stricta,2,3,0,,,,
4/26/2004,2004,April,Spring,UP,4,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,1,6,6,,,,
4/26/2004,2004,April,Spring,UP,4,3,COCO,Brass buttons,Cotula coronopifolia,1,5,4,,,,
5/10/2004,2004,May,Spring,LM,1,1,BARE,Bare Ground,N/A,100,,,,,,
5/10/2004,2004,May,Spring,LM,1,2,BARE,Bare Ground,N/A,100,,,,,,
5/10/2004,2004,May,Spring,LM,1,3,BARE,Bare Ground,N/A,100,,,,,,
5/10/2004,2004,May,Spring,LM,5,1,BARE,Bare Ground,N/A,100,,,surface,,,
5/10/2004,2004,May,Spring,LM,5,2,BARE,Bare Ground,N/A,100,,,1,,,
5/10/2004,2004,May,Spring,LM,5,3,BARE,Bare Ground,N/A,100,,,1,,,
5/10/2004,2004,May,Spring,LM,6,1,ALGG,Green Algae,N/A,2,1,1,surface,,,
5/10/2004,2004,May,Spring,LM,6,1,BARE,Bare Ground,N/A,98,,,,,,
5/10/2004,2004,May,Spring,LM,6,2,BARE,Bare Ground,N/A,100,,,2,,,
5/10/2004,2004,May,Spring,LM,6,3,BARE,Bare Ground,N/A,100,,,1,,,
5/10/2004,2004,May,Spring,LM,3,1,ALGB,Brown Algae,N/A,1,,,,,,
5/10/2004,2004,May,Spring,LM,3,1,BARE,Bare Ground,N/A,99,,,,,,
5/10/2004,2004,May,Spring,LM,3,2,BARE,Bare Ground,N/A,100,,,,,,
5/10/2004,2004,May,Spring,LM,3,3,BARE,Bare Ground,N/A,100,,,,,,
5/10/2004,2004,May,Spring,LM,4,1,COCO,Brass buttons,Cotula coronopifolia,97,23,4,,,,
5/10/2004,2004,May,Spring,LM,4,1,SAVI,Pickleweed,Salicornia virginica,3,31,115,,,,STEMS
5/10/2004,2004,May,Spring,LM,4,2,COCO,Brass buttons,Cotula coronopifolia,100,26,110,,,,
5/10/2004,2004,May,Spring,LM,4,3,SPFO,Cordgrass,Spartina foliosa,10,41,10,,,,
5/10/2004,2004,May,Spring,LM,4,3,COCO,Brass buttons,Cotula coronopifolia,80,24,80,,,,
5/10/2004,2004,May,Spring,LM,4,3,ALGG,Green Algae,N/A,60,,,,,,
5/10/2004,2004,May,Spring,LM,4,3,SAVI,Pickleweed,Salicornia virginica,1,19,6,,,,
5/10/2004,2004,May,Spring,UP,3,1,COCO,Brass buttons,Cotula coronopifolia,7,3,65,,,,very dry rocky cracked soil
5/10/2004,2004,May,Spring,UP,3,1,SAVI,Pickleweed,Salicornia virginica,1,4,10,,,,
5/10/2004,2004,May,Spring,UP,3,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,1,4,1,,,,
5/10/2004,2004,May,Spring,UP,3,1,LITR,Dead and Standing,N/A,1,,,,,,
5/10/2004,2004,May,Spring,UP,3,1,BARE,Bare Ground,N/A,90,,,,,,
5/10/2004,2004,May,Spring,UP,3,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,3,13,7,,,,
5/10/2004,2004,May,Spring,UP,3,2,GRST,Gum-plant,Grindelia stricta,3,4,1,,,,planted
5/10/2004,2004,May,Spring,UP,3,2,COCO,Brass buttons,Cotula coronopifolia,4,8,8,,,,
5/10/2004,2004,May,Spring,UP,3,2,ATTR,Fat hen,Atriplex triangularis,1,4,1,,,,
5/10/2004,2004,May,Spring,UP,3,2,SAVI,Pickleweed,Salicornia virginica,1,2,3,,,,
5/10/2004,2004,May,Spring,UP,3,2,BARE,Bare Ground,N/A,88,,,,,,
5/10/2004,2004,May,Spring,UP,3,3,LOMU,Italian Ryegrass,Lolium multiflorum,5,18,12,,,,
5/10/2004,2004,May,Spring,UP,3,3,MEPO,California burrclover,Medicago polymorpha,7,16,25,,,,
5/10/2004,2004,May,Spring,UP,3,3,SAVI,Pickleweed,Salicornia virginica,1,4,1,,,,
5/10/2004,2004,May,Spring,UP,3,3,ATTR,Fat hen,Atriplex triangularis,1,3,4,,,,
5/10/2004,2004,May,Spring,UP,3,3,LITR,Dead and Standing,N/A,10,,,,,,
5/10/2004,2004,May,Spring,UP,3,3,BARE,Bare Ground,N/A,66,,,,,,
5/10/2004,2004,May,Spring,UP,3,3,PIEC,Bristly ox-tongue,Picris echioides,10,1,49,,,,
5/10/2004,2004,May,Spring,MP,2,1,COCO,Brass buttons,Cotula coronopifolia,70,15,220,,,,
5/10/2004,2004,May,Spring,MP,2,1,SAVI,Pickleweed,Salicornia virginica,20,28,50,,,,
5/10/2004,2004,May,Spring,MP,2,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,10,12,60,,,,
5/10/2004,2004,May,Spring,MP,2,1,BARE,Bare Ground,N/A,10,,,,,,
5/10/2004,2004,May,Spring,MP,2,2,COCO,Brass buttons,Cotula coronopifolia,50,8,190,,,,short vegetation
5/10/2004,2004,May,Spring,MP,2,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,25,10,50,,,,
5/10/2004,2004,May,Spring,MP,2,2,SPRU,Sand spurrey,Spergularia rubra,5,7,15,,,,
5/10/2004,2004,May,Spring,MP,2,2,BARE,Bare Ground,N/A,30,,,,,,
5/10/2004,2004,May,Spring,MP,2,2,ATTR,Fat hen,Atriplex triangularis,2,3,3,,,,
5/10/2004,2004,May,Spring,MP,2,2,SAVI,Pickleweed,Salicornia virginica,1,4,1,,,,
5/10/2004,2004,May,Spring,MP,2,3,COCO,Brass buttons,Cotula coronopifolia,45,12,130,,,,
5/10/2004,2004,May,Spring,MP,2,3,SAVI,Pickleweed,Salicornia virginica,5,13,23,,,,
5/10/2004,2004,May,Spring,MP,2,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,5,9,45,,,,
5/10/2004,2004,May,Spring,MP,2,3,LITR,Dead and Standing,N/A,15,,,,,,
5/10/2004,2004,May,Spring,MP,2,3,BARE,Bare Ground,N/A,30,,,,,,
5/10/2004,2004,May,Spring,MP,2,3,ATTR,Fat hen,Atriplex triangularis,1,2,3,,,,
5/10/2004,2004,May,Spring,HM,4,1,SAVI,Pickleweed,Salicornia virginica,20,12,3,,,,seedlings
5/10/2004,2004,May,Spring,HM,4,1,COCO,Brass buttons,Cotula coronopifolia,5,5,50,,,,
5/10/2004,2004,May,Spring,HM,4,1,SPMA,Sand spurrey,Spergularia Macrotheca,3,4,1,,,,
5/10/2004,2004,May,Spring,HM,4,1,ATTR,Fat hen,Atriplex triangularis,2,2,1,,,,
5/10/2004,2004,May,Spring,HM,4,1,LITR,Dead and Standing,N/A,10,,,,,,
5/10/2004,2004,May,Spring,HM,4,1,JACA,Saltmarsh Daisy,Jaumea carnosa,1,2,1,,,,
5/10/2004,2004,May,Spring,HM,4,1,BARE,Bare Ground,N/A,59,,,,,,
5/10/2004,2004,May,Spring,HM,4,2,SAVI,Pickleweed,Salicornia virginica,15,23,4,,,,
5/10/2004,2004,May,Spring,HM,4,2,LITR,Dead and Standing,N/A,45,,,,,,
5/10/2004,2004,May,Spring,HM,4,2,BARE,Bare Ground,N/A,39,,,,,,
5/10/2004,2004,May,Spring,HM,4,2,SOOL,Common sowthistle,Sonchus oleraceus,1,8,3,,,,
5/10/2004,2004,May,Spring,HM,4,2,ATTR,Fat hen,Atriplex triangularis,1,2,18,,,,
5/10/2004,2004,May,Spring,HM,4,3,SAVI,Pickleweed,Salicornia virginica,10,14,4,,,,
5/10/2004,2004,May,Spring,HM,4,3,COCO,Brass buttons,Cotula coronopifolia,5,5,20,,,,
5/10/2004,2004,May,Spring,HM,4,3,LITR,Dead and Standing,N/A,80,,,,,,
5/10/2004,2004,May,Spring,HM,4,3,ATTR,Fat hen,Atriplex triangularis,1,2,7,,,,
5/10/2004,2004,May,Spring,HM,4,3,BARE,Bare Ground,N/A,5,,,,,,
5/10/2004,2004,May,Spring,UP,2,1,GRST,Gum-plant,Grindelia stricta,4,4,1,,,,
5/10/2004,2004,May,Spring,UP,2,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,10,14,23,,,,
5/10/2004,2004,May,Spring,UP,2,1,COCO,Brass buttons,Cotula coronopifolia,20,6,45,,,,
5/10/2004,2004,May,Spring,UP,2,1,LOMU,Italian Ryegrass,Lolium multiflorum,5,7,2,,,,
5/10/2004,2004,May,Spring,UP,2,1,MEIN,Sour Clover,Melilotus Indica,1,2,3,,,,
5/10/2004,2004,May,Spring,UP,2,1,BARE,Bare Ground,N/A,,,,,,,
5/10/2004,2004,May,Spring,UP,2,2,SAVI,Pickleweed,Salicornia virginica,1,4,8,,,,
5/10/2004,2004,May,Spring,UP,2,2,COCO,Brass buttons,Cotula coronopifolia,4,4,20,,,,
5/10/2004,2004,May,Spring,UP,2,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,2,8,9,,,,
5/10/2004,2004,May,Spring,UP,2,2,BARE,Bare Ground,N/A,93,,,,,,
5/10/2004,2004,May,Spring,UP,2,3,SAVI,Pickleweed,Salicornia virginica,3,6,12,,,,SEEDLINGS
5/10/2004,2004,May,Spring,UP,2,3,COCO,Brass buttons,Cotula coronopifolia,7,3,40,,,,
5/10/2004,2004,May,Spring,UP,2,3,SPMA,Sand spurrey,Spergularia Macrotheca,5,4,3,,,,
5/10/2004,2004,May,Spring,UP,2,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,4,8,20,,,,
5/10/2004,2004,May,Spring,UP,2,3,BARE,Bare Ground,N/A,81,,,,,,
5/10/2004,2004,May,Spring,UP,2,3,ATTR,Fat hen,Atriplex triangularis,1,2,1,,,,
5/10/2004,2004,May,Spring,HM,3,1,COCO,Brass buttons,Cotula coronopifolia,60,16,140,,,,
5/10/2004,2004,May,Spring,HM,3,1,SAVI,Pickleweed,Salicornia virginica,4,17,4,,,,
5/10/2004,2004,May,Spring,HM,3,1,LITR,Dead and Standing,N/A,2,,,,,,
5/10/2004,2004,May,Spring,HM,3,1,ATTR,Fat hen,Atriplex triangularis,1,3,13,,,,
5/10/2004,2004,May,Spring,HM,3,1,BARE,Bare Ground,N/A,33,,,,,,
5/10/2004,2004,May,Spring,HM,3,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,1,8,3,,,,
5/10/2004,2004,May,Spring,HM,3,2,COCO,Brass buttons,Cotula coronopifolia,80,19,90,,,,
5/10/2004,2004,May,Spring,HM,3,2,SAVI,Pickleweed,Salicornia virginica,5,23,3,,,,
